Position,Track Name,Artist,date,region,id
26,Candy,Doja Cat,2019-11-23,dk,1VJwtWR6z7SpZRwipI12be
27,I'm Blue - Club Mix,Kush Kush,2019-11-23,dk,4ABJiMwPkprpcekOLKkseM
28,Fuck You and You and You,Lil Glory,2019-11-23,dk,2MKiHpRNrXUE1XOJqLcCL5
29,Lose Control,MEDUZA,2019-11-23,dk,7CHi4DtfK4heMlQaudCuHK
30,Den Anden Verden,Caroline Vedel,2019-11-23,dk,7imrw8wlyjaqSyD2l3V0ae
31,Indlæg,Pind,2019-11-23,dk,0hoh2jx3fhaY3uECkRfMyO
32,Nothing To Do,Bancali,2019-11-23,dk,23xtuubzgbV2UCKepN0h84
33,Opp Thot,Poundz,2019-11-23,dk,4VRE2Ler8le7DUymvKepY1
34,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,2019-11-23,dk,07Oz5StQ7GRoygNLaXs2pd
35,Dinglepikke & Skumfisser,PornoPer,2019-11-23,dk,42dSRqBXsXHlpWTtm6niVG
36,Somebody,Internet Money,2019-11-23,dk,735RSTb2xbtWbDtKD9XDYi
37,Hun Kommer Tilbage,Jung,2019-11-23,dk,0mzSrqnPnjl8k8ifP8DoTr
38,Juicy,Doja Cat,2019-11-23,dk,7f5trao56t7sB7f14QDTmp
39,home with you,FKA twigs,2019-11-23,dk,5Y8UUyWfuQ0EAmYLvwwcJL
40,Ride It,Regard,2019-11-23,dk,2tnVG71enUj33Ic2nFN6kZ
41,hot girl bummer,blackbear,2019-11-23,dk,7aiClxsDWFRQ0Kzk5KI5ku
42,Memories,Maroon 5,2019-11-23,dk,2b8fOow8UzyDFAE27YhOZM
43,Soliloquy (Wouldn't Feel Alone),Marshall Cecil,2019-11-23,dk,2kwg6oZ6w7y9VgrzfN3cA8
44,Last Supper,D Smoke,2019-11-23,dk,4vFpwBCCKgzHlw8U48MYdS
45,If The World Was Ending (feat. Julia Michaels),JP Saxe,2019-11-23,dk,2kJwzbxV2ppxnQoYw4GLBZ
46,Lose You To Love Me,Selena Gomez,2019-11-23,dk,1HfMVBKM75vxSfsQ5VefZ5
47,Fjams,PornoPer,2019-11-23,dk,5zR8P7rhjPJVeVMK3MKNQ1
48,Eyes. Lips. Face.,iLL Wayno,2019-11-23,dk,5sGb7vB83MhpdZsx1tEIYH
49,Torpedo,Pind,2019-11-23,dk,6wnIA7NhfYugk1E8S8EWyR
50,Paradise,Griff,2019-11-23,dk,7nfaD0trhQiStQ8DOQRC0h
1,Roses - Imanbek Remix,SAINt JHN,2019-11-22,dk,24Yi9hE78yPEbZ4kxyoXAI
2,Dilemme,Lous and The Yakuza,2019-11-22,dk,34UANp5qxDg6YcgrlDeILZ
3,ROXANNE,Arizona Zervas,2019-11-22,dk,696DnlkuDOXcMAnKlTgXXK
4,Yellow Hearts,Ant Saunders,2019-11-22,dk,2W4yABdLc4Jnds67Poi5Nl
5,Falling,Trevor Daniel,2019-11-22,dk,4TnjEaWOeW0eKTKIEvJyCa
6,Snus,lille lui,2019-11-22,dk,5qeZzbJgPB0lRtGFmRy69p
7,Take Your Man,Mahogany Lox,2019-11-22,dk,1CF5kzz5XDBAL24wtVyyTJ
8,Ben,Tessa,2019-11-22,dk,2He7ZIvNyBo188a6hvS0zT
9,ok boomer,Peter Kuli,2019-11-22,dk,0VdzNP9LFAMAWKjMpBDJ4B
10,if we never met,John K,2019-11-22,dk,5HBDBBr5OV90lubqW8ctJF
11,føler mig selv 100,andreas odbjerg,2019-11-22,dk,7iuM7vnvSjX9qqcuFtij1T
12,Pump It Up,Endor,2019-11-22,dk,0GiwV6v3AgJfdu59tj719Y
13,DANCE,CLMD,2019-11-22,dk,6TfeXwJihJRuBW3mFpib6J
14,Hun Skal,PornoPer,2019-11-22,dk,52mgG3GheNJh8ZUvgSbfYS
15,Be Gone Thot!,LIL MAYO,2019-11-22,dk,3G47RiG2PrvEVo4panDHi9
16,Love Songs - Bonus,Kaash Paige,2019-11-22,dk,6qL5UWxRSQYml9O99ozoLv
17,RITMO (Bad Boys For Life),The Black Eyed Peas,2019-11-22,dk,6cy3ki60hLwimwIje7tALf
18,Soliloquy (Wouldn't Feel Alone),Marshall Cecil,2019-11-22,dk,2kwg6oZ6w7y9VgrzfN3cA8
19,London Town,Branco,2019-11-22,dk,5TKuvTO4jj4trnmMnqEpoJ
20,Shorty Ringer,Josef Og Elias,2019-11-22,dk,3rGihyErlJWAViz6PKBtts
21,Turn Me On (feat. Vula),Riton,2019-11-22,dk,0qaWEvPkts34WF68r8Dzx9
22,So Hot You're Hurting My Feelings,Caroline Polachek,2019-11-22,dk,1hjQ3EARnSDznlLaXaWAhf
23,Dinglepikke & Skumfisser,PornoPer,2019-11-22,dk,42dSRqBXsXHlpWTtm6niVG
24,I'm Blue - Club Mix,Kush Kush,2019-11-22,dk,4ABJiMwPkprpcekOLKkseM
25,Happens to the Heart,Leonard Cohen,2019-11-22,dk,2DkpoHJ1h88e9dyc6SFIm2
26,Super Mario,NODE,2019-11-22,dk,1LsZymF4MDfVMuzLkySq5P
27,Juicy,Doja Cat,2019-11-22,dk,7f5trao56t7sB7f14QDTmp
28,Indlæg,Pind,2019-11-22,dk,0hoh2jx3fhaY3uECkRfMyO
29,If The World Was Ending (feat. Julia Michaels),JP Saxe,2019-11-22,dk,2kJwzbxV2ppxnQoYw4GLBZ
30,Den Anden Verden,Caroline Vedel,2019-11-22,dk,7imrw8wlyjaqSyD2l3V0ae
31,hot girl bummer,blackbear,2019-11-22,dk,7aiClxsDWFRQ0Kzk5KI5ku
32,Candy,Doja Cat,2019-11-22,dk,1VJwtWR6z7SpZRwipI12be
33,Nothing To Do,Bancali,2019-11-22,dk,23xtuubzgbV2UCKepN0h84
34,Opp Thot,Poundz,2019-11-22,dk,4VRE2Ler8le7DUymvKepY1
35,Torpedo,Pind,2019-11-22,dk,6wnIA7NhfYugk1E8S8EWyR
36,Ride It,Regard,2019-11-22,dk,2tnVG71enUj33Ic2nFN6kZ
37,home with you,FKA twigs,2019-11-22,dk,5Y8UUyWfuQ0EAmYLvwwcJL
38,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,2019-11-22,dk,07Oz5StQ7GRoygNLaXs2pd
39,Lose Control,MEDUZA,2019-11-22,dk,7CHi4DtfK4heMlQaudCuHK
40,Memories,Maroon 5,2019-11-22,dk,2b8fOow8UzyDFAE27YhOZM
41,LALALA (Sut Min Pik),Jesu Brødre,2019-11-22,dk,0F5l8gK9uuIVjFV6kIEsQR
42,Last Supper,D Smoke,2019-11-22,dk,4vFpwBCCKgzHlw8U48MYdS
43,Hun Kommer Tilbage,Jung,2019-11-22,dk,0mzSrqnPnjl8k8ifP8DoTr
44,Fuck You and You and You,Lil Glory,2019-11-22,dk,2MKiHpRNrXUE1XOJqLcCL5
45,Fairytale of New York (feat. Kirsty MacColl),The Pogues,2019-11-22,dk,3VTNVsTTu05dmTsVFrmGpK
46,Fjams,PornoPer,2019-11-22,dk,5zR8P7rhjPJVeVMK3MKNQ1
47,Can't Get Over You,Nick Strand,2019-11-22,dk,5MvCgyuPop4l4EsV9OoSE4
48,Will you be there when I wake up,Gemma Casimaty,2019-11-22,dk,0MrDqmqbP0xS9sGedtiuAC
49,Somebody,Internet Money,2019-11-22,dk,735RSTb2xbtWbDtKD9XDYi
50,Eyes. Lips. Face.,iLL Wayno,2019-11-22,dk,5sGb7vB83MhpdZsx1tEIYH
Position,Track Name,Artist,date,region,id
1,Girasoli,Emanuele Aloia,2019-11-25,it,3lumKk7Mrt6KhFDZURTv0t
2,Yellow Hearts,Ant Saunders,2019-11-25,it,2W4yABdLc4Jnds67Poi5Nl
3,Dilemme,Lous and The Yakuza,2019-11-25,it,34UANp5qxDg6YcgrlDeILZ
4,RITMO (Bad Boys For Life),The Black Eyed Peas,2019-11-25,it,6cy3ki60hLwimwIje7tALf
5,CRUDELIA - I nervi,Marracash,2019-11-25,it,1OeIJITrlUR4qss2kywMEn
6,SUPREME - L'ego (feat. tha Supreme & Sfera Ebbasta),Marracash,2019-11-25,it,020wG4EHTwBy5h2rbpxqvK
7,Falling,Trevor Daniel,2019-11-25,it,4TnjEaWOeW0eKTKIEvJyCa
8,Ventitre,M.E.R.L.O.T,2019-11-25,it,5MeXRZ97TjMv15rZrlOKxJ
9,ROXANNE,Arizona Zervas,2019-11-25,it,696DnlkuDOXcMAnKlTgXXK
10,GANG (feat. Geolier),Samurai Jay,2019-11-25,it,2Yd6hF9rBSibtF4hlcnBEw
11,Dance Monkey,Tones and I,2019-11-25,it,1rgnBhdG2JDFTbYkYRZAku
12,BRAVI A CADERE - I polmoni,Marracash,2019-11-25,it,4SpV49wwekArulAVjEez3i
13,Non Avere Paura,Tommaso Paradiso,2019-11-25,it,1qMx707PFdFXdwLvcUTNz3
14,Don't Be So Serious,Low Roar,2019-11-25,it,21R2CqRJ47nbe1CYUKMP3c
15,MADAME - L'anima (feat. Madame),Marracash,2019-11-25,it,2wL96n9ToLGhekNTFrPhxj
16,Panamera,Letale,2019-11-25,it,200a8FyWo2sZqvqNOFEad3
17,Una canzone che non so,Gazzelle,2019-11-25,it,6pDqB2dlzxB2i9Inu4h3wC
18,Povero Massi,Valucre,2019-11-25,it,3mb4QadhpBZI3AvbmeIq1l
19,Quando tu mi baci,chiello_fsk,2019-11-25,it,1SPbN6ppUSIcOTZAO2HoCf
20,Aurora sogna - feat. Coma Cose & Mamakass,Subsonica,2019-11-25,it,36rXzjLAq143TtVAVmk70K
21,Don't Start Now,Dua Lipa,2019-11-25,it,6WrI0LAC5M1Rw2MnX2ZvEg
22,Casa de papel,Male,2019-11-25,it,1q6XJm3P2x4GVCSgzNlo4v
23,Ti volevo dedicare (feat. J-AX & Boomdabash),Rocco Hunt,2019-11-25,it,00GxbkrW4m1Tac5xySEJ4M
24,Rozzi,Paky,2019-11-25,it,3Y00k9cPoW8BnJesUEFoWn
25,Rossetto,Random,2019-11-25,it,4nWtDExgGzlOQwxmp5JjUT
26,Memories,Maroon 5,2019-11-25,it,2b8fOow8UzyDFAE27YhOZM
27,Urano,Urano,2019-11-25,it,6dn3yvy4Cg2varKWA0C7PS
28,Tu e D'io,Danti,2019-11-25,it,4NDctiZyTYEVbiyNvLWxZO
29,Candy,Doja Cat,2019-11-25,it,1VJwtWR6z7SpZRwipI12be
30,Sole a mezzanotte,Gio Montana,2019-11-25,it,41wB7yyQG8YR284muocSv0
31,Candy,VillaBanks,2019-11-25,it,3a3EzSxWvDno8RpTMv7Xch
32,Neneng B,Nik Makino,2019-11-25,it,0BaMZMMEG7GWrUYsoGw8Yg
33,Arsenico - Live,Eugenio Campagna,2019-11-25,it,5RLkGqaa9sw8DiKWgegHjQ
34,1990,Achille Lauro,2019-11-25,it,40vSLe0L3uOrK3tRTw9KYJ
35,Que Calor (feat. J Balvin & El Alfa),Major Lazer,2019-11-25,it,1G2CAJeP7rCwOZjlSJ0Zw3
36,QUELLI CHE NON PENSANO - Il cervello (feat. Coez),Marracash,2019-11-25,it,6l1Jnqfu7GAOV4MDgA2bNP
37,C'era una volta,KAYLER,2019-11-25,it,2FofcSBjpvG1VevyabKPOq
38,Scomparire - Live,Eugenio Campagna,2019-11-25,it,4mpOheSJ5CFPYmkko6G1Zy
39,Twerk (con Boro Boro),MamboLosco,2019-11-25,it,4jiCUUfjuJoG03gnw3jj1r
40,Accetto Miracoli,Tiziano Ferro,2019-11-25,it,2dSimaa1gqyr0U0il3gMmd
41,Fix You - Live,Sofia Tornambene,2019-11-25,it,1XCE38ZdqDCiTTQf4vTJ3j
42,Ride It,Regard,2019-11-25,it,2tnVG71enUj33Ic2nFN6kZ
43,Tu sei,Emanuele Bianco,2019-11-25,it,3btRkUUXDhsx7XN4XyoLtV
44,Klimt,Gio Evan,2019-11-25,it,7b29Ep7loW8hoPsBiDce8i
45,Girasole,Cicco Sanchez,2019-11-25,it,0PpNhRMNC25MctQXmWCEdZ
46,Turn Me On (feat. Vula),Riton,2019-11-25,it,0qaWEvPkts34WF68r8Dzx9
47,Everyday Life,Coldplay,2019-11-25,it,0h9fnCSnbUgOEgibnQByFv
48,Pookie (feat. Capo Plaza) - Remix,Aya Nakamura,2019-11-25,it,6h5nbfvIJHRNH3oGrNWJwn
49,Roses - Imanbek Remix,SAINt JHN,2019-11-25,it,24Yi9hE78yPEbZ4kxyoXAI
50,Il tuo profumo,Fred De Palma,2019-11-25,it,0sqbGUEecNagMilnntIsuZ
1,Girasoli,Emanuele Aloia,2019-11-24,it,3lumKk7Mrt6KhFDZURTv0t
2,Dilemme,Lous and The Yakuza,2019-11-24,it,34UANp5qxDg6YcgrlDeILZ
3,Yellow Hearts,Ant Saunders,2019-11-24,it,2W4yABdLc4Jnds67Poi5Nl
4,RITMO (Bad Boys For Life),The Black Eyed Peas,2019-11-24,it,6cy3ki60hLwimwIje7tALf
5,Ventitre,M.E.R.L.O.T,2019-11-24,it,5MeXRZ97TjMv15rZrlOKxJ
6,Dance Monkey,Tones and I,2019-11-24,it,1rgnBhdG2JDFTbYkYRZAku
7,GANG (feat. Geolier),Samurai Jay,2019-11-24,it,2Yd6hF9rBSibtF4hlcnBEw
8,ROXANNE,Arizona Zervas,2019-11-24,it,696DnlkuDOXcMAnKlTgXXK
9,Falling,Trevor Daniel,2019-11-24,it,4TnjEaWOeW0eKTKIEvJyCa
10,Non Avere Paura,Tommaso Paradiso,2019-11-24,it,1qMx707PFdFXdwLvcUTNz3
11,Povero Massi,Valucre,2019-11-24,it,3mb4QadhpBZI3AvbmeIq1l
12,Don't Be So Serious,Low Roar,2019-11-24,it,21R2CqRJ47nbe1CYUKMP3c
13,Panamera,Letale,2019-11-24,it,200a8FyWo2sZqvqNOFEad3
14,Rozzi,Paky,2019-11-24,it,3Y00k9cPoW8BnJesUEFoWn
15,Una canzone che non so,Gazzelle,2019-11-24,it,6pDqB2dlzxB2i9Inu4h3wC
16,Arsenico - Live,Eugenio Campagna,2019-11-24,it,5RLkGqaa9sw8DiKWgegHjQ
17,Ti volevo dedicare (feat. J-AX & Boomdabash),Rocco Hunt,2019-11-24,it,00GxbkrW4m1Tac5xySEJ4M
18,Casa de papel,Male,2019-11-24,it,1q6XJm3P2x4GVCSgzNlo4v
19,Rossetto,Random,2019-11-24,it,4nWtDExgGzlOQwxmp5JjUT
20,Quando tu mi baci,chiello_fsk,2019-11-24,it,1SPbN6ppUSIcOTZAO2HoCf
21,Memories,Maroon 5,2019-11-24,it,2b8fOow8UzyDFAE27YhOZM
22,Klimt,Gio Evan,2019-11-24,it,7b29Ep7loW8hoPsBiDce8i
23,Tu e D'io,Danti,2019-11-24,it,4NDctiZyTYEVbiyNvLWxZO
24,Turn Me On (feat. Vula),Riton,2019-11-24,it,0qaWEvPkts34WF68r8Dzx9
25,Sole a mezzanotte,Gio Montana,2019-11-24,it,41wB7yyQG8YR284muocSv0
26,Ride It,Regard,2019-11-24,it,2tnVG71enUj33Ic2nFN6kZ
27,Que Calor (feat. J Balvin & El Alfa),Major Lazer,2019-11-24,it,1G2CAJeP7rCwOZjlSJ0Zw3
28,Candy,Doja Cat,2019-11-24,it,1VJwtWR6z7SpZRwipI12be
29,Neneng B,Nik Makino,2019-11-24,it,0BaMZMMEG7GWrUYsoGw8Yg
30,Twerk (con Boro Boro),MamboLosco,2019-11-24,it,4jiCUUfjuJoG03gnw3jj1r
31,1990,Achille Lauro,2019-11-24,it,40vSLe0L3uOrK3tRTw9KYJ
32,Pookie (feat. Capo Plaza) - Remix,Aya Nakamura,2019-11-24,it,6h5nbfvIJHRNH3oGrNWJwn
33,Nuvole,RAIV,2019-11-24,it,4ATmJoQSZInUmmSzK347QB
34,Se Ti Potessi Dire,Vasco Rossi,2019-11-24,it,26suYTN6ykKC5sxgY1qWUo
35,Candy,VillaBanks,2019-11-24,it,3a3EzSxWvDno8RpTMv7Xch
36,Girasole,Cicco Sanchez,2019-11-24,it,0PpNhRMNC25MctQXmWCEdZ
37,Be Gone Thot!,LIL MAYO,2019-11-24,it,3G47RiG2PrvEVo4panDHi9
38,(ogni volta che) ELENA (feat. Blindur),Lelio Morra,2019-11-24,it,5k5WJBxECQNBQa2CTFsDJj
39,Accetto Miracoli,Tiziano Ferro,2019-11-24,it,2dSimaa1gqyr0U0il3gMmd
40,Il tuo profumo,Fred De Palma,2019-11-24,it,0sqbGUEecNagMilnntIsuZ
41,C'era una volta,KAYLER,2019-11-24,it,2FofcSBjpvG1VevyabKPOq
42,Nuova Registrazione 402 - prod. tha Supreme,Mara Sattei,2019-11-24,it,6R8lW71NRY2DMLenshmWPS
43,Lose You To Love Me,Selena Gomez,2019-11-24,it,1HfMVBKM75vxSfsQ5VefZ5
44,scuol4,tha Supreme,2019-11-24,it,1V7hvLe3fpZTMoqKLkBDgW
45,Tu sei,Emanuele Bianco,2019-11-24,it,3btRkUUXDhsx7XN4XyoLtV
46,Duemila volte,Marco Mengoni,2019-11-24,it,6IYrpbDnFljm6QSj1KGuZD
47,Impact Theory,Alex Stein,2019-11-24,it,2eqCccUFOABFgze5Xr7EaJ
48,Light,Jerome,2019-11-24,it,1lht8jb3c6rEiVaqX94enH
49,Vorrei Amarti,Aiden,2019-11-24,it,5W5uo28NQCxm0kyoIGw2Zk
50,Love Songs - Bonus,Kaash Paige,2019-11-24,it,6qL5UWxRSQYml9O99ozoLv
1,Girasoli,Emanuele Aloia,2019-11-23,it,3lumKk7Mrt6KhFDZURTv0t
2,Yellow Hearts,Ant Saunders,2019-11-23,it,2W4yABdLc4Jnds67Poi5Nl
3,Dilemme,Lous and The Yakuza,2019-11-23,it,34UANp5qxDg6YcgrlDeILZ
4,RITMO (Bad Boys For Life),The Black Eyed Peas,2019-11-23,it,6cy3ki60hLwimwIje7tALf
5,Ventitre,M.E.R.L.O.T,2019-11-23,it,5MeXRZ97TjMv15rZrlOKxJ
6,Dance Monkey,Tones and I,2019-11-23,it,1rgnBhdG2JDFTbYkYRZAku
7,ROXANNE,Arizona Zervas,2019-11-23,it,696DnlkuDOXcMAnKlTgXXK
8,GANG (feat. Geolier),Samurai Jay,2019-11-23,it,2Yd6hF9rBSibtF4hlcnBEw
9,Povero Massi,Valucre,2019-11-23,it,3mb4QadhpBZI3AvbmeIq1l
10,Non Avere Paura,Tommaso Paradiso,2019-11-23,it,1qMx707PFdFXdwLvcUTNz3
11,Falling,Trevor Daniel,2019-11-23,it,4TnjEaWOeW0eKTKIEvJyCa
12,Don't Be So Serious,Low Roar,2019-11-23,it,21R2CqRJ47nbe1CYUKMP3c
13,Una canzone che non so,Gazzelle,2019-11-23,it,6pDqB2dlzxB2i9Inu4h3wC
14,Rozzi,Paky,2019-11-23,it,3Y00k9cPoW8BnJesUEFoWn
15,Arsenico - Live,Eugenio Campagna,2019-11-23,it,5RLkGqaa9sw8DiKWgegHjQ
16,Rossetto,Random,2019-11-23,it,4nWtDExgGzlOQwxmp5JjUT
17,Ti volevo dedicare (feat. J-AX & Boomdabash),Rocco Hunt,2019-11-23,it,00GxbkrW4m1Tac5xySEJ4M
18,Panamera,Letale,2019-11-23,it,200a8FyWo2sZqvqNOFEad3
19,Quando tu mi baci,chiello_fsk,2019-11-23,it,1SPbN6ppUSIcOTZAO2HoCf
20,Memories,Maroon 5,2019-11-23,it,2b8fOow8UzyDFAE27YhOZM
21,Klimt,Gio Evan,2019-11-23,it,7b29Ep7loW8hoPsBiDce8i
22,Candy,Doja Cat,2019-11-23,it,1VJwtWR6z7SpZRwipI12be
23,scuol4,tha Supreme,2019-11-23,it,1V7hvLe3fpZTMoqKLkBDgW
24,Sole a mezzanotte,Gio Montana,2019-11-23,it,41wB7yyQG8YR284muocSv0
25,Ride It,Regard,2019-11-23,it,2tnVG71enUj33Ic2nFN6kZ
26,Que Calor (feat. J Balvin & El Alfa),Major Lazer,2019-11-23,it,1G2CAJeP7rCwOZjlSJ0Zw3
27,Tu e D'io,Danti,2019-11-23,it,4NDctiZyTYEVbiyNvLWxZO
28,Neneng B,Nik Makino,2019-11-23,it,0BaMZMMEG7GWrUYsoGw8Yg
29,Twerk (con Boro Boro),MamboLosco,2019-11-23,it,4jiCUUfjuJoG03gnw3jj1r
30,Turn Me On (feat. Vula),Riton,2019-11-23,it,0qaWEvPkts34WF68r8Dzx9
31,Nuova Registrazione 402 - prod. tha Supreme,Mara Sattei,2019-11-23,it,6R8lW71NRY2DMLenshmWPS
32,Pookie (feat. Capo Plaza) - Remix,Aya Nakamura,2019-11-23,it,6h5nbfvIJHRNH3oGrNWJwn
33,1990,Achille Lauro,2019-11-23,it,40vSLe0L3uOrK3tRTw9KYJ
34,Be Gone Thot!,LIL MAYO,2019-11-23,it,3G47RiG2PrvEVo4panDHi9
35,(ogni volta che) ELENA (feat. Blindur),Lelio Morra,2019-11-23,it,5k5WJBxECQNBQa2CTFsDJj
36,Girasole,Cicco Sanchez,2019-11-23,it,0PpNhRMNC25MctQXmWCEdZ
37,Lose You To Love Me,Selena Gomez,2019-11-23,it,1HfMVBKM75vxSfsQ5VefZ5
38,Il tuo profumo,Fred De Palma,2019-11-23,it,0sqbGUEecNagMilnntIsuZ
39,Love Songs - Bonus,Kaash Paige,2019-11-23,it,6qL5UWxRSQYml9O99ozoLv
40,Candy,VillaBanks,2019-11-23,it,3a3EzSxWvDno8RpTMv7Xch
41,Vorrei Amarti,Aiden,2019-11-23,it,5W5uo28NQCxm0kyoIGw2Zk
42,Tu sei,Emanuele Bianco,2019-11-23,it,3btRkUUXDhsx7XN4XyoLtV
43,Se Ti Potessi Dire,Vasco Rossi,2019-11-23,it,26suYTN6ykKC5sxgY1qWUo
44,Accetto Miracoli,Tiziano Ferro,2019-11-23,it,2dSimaa1gqyr0U0il3gMmd
45,Nuvole,RAIV,2019-11-23,it,4ATmJoQSZInUmmSzK347QB
46,5olo,tha Supreme,2019-11-23,it,1IenHo9pFzeysdcfbpAXUO
47,hot girl bummer,blackbear,2019-11-23,it,7aiClxsDWFRQ0Kzk5KI5ku
48,C'era una volta,KAYLER,2019-11-23,it,2FofcSBjpvG1VevyabKPOq
49,Duemila volte,Marco Mengoni,2019-11-23,it,6IYrpbDnFljm6QSj1KGuZD
50,oh 9od - feat. Nayt,tha Supreme,2019-11-23,it,5Qy9jtZdxUnFXmgPp3u5VZ
1,Girasoli,Emanuele Aloia,2019-11-22,it,3lumKk7Mrt6KhFDZURTv0t
2,RITMO (Bad Boys For Life),The Black Eyed Peas,2019-11-22,it,6cy3ki60hLwimwIje7tALf
3,Yellow Hearts,Ant Saunders,2019-11-22,it,2W4yABdLc4Jnds67Poi5Nl
4,Dilemme,Lous and The Yakuza,2019-11-22,it,34UANp5qxDg6YcgrlDeILZ
5,Ventitre,M.E.R.L.O.T,2019-11-22,it,5MeXRZ97TjMv15rZrlOKxJ
6,ROXANNE,Arizona Zervas,2019-11-22,it,696DnlkuDOXcMAnKlTgXXK
7,Dance Monkey,Tones and I,2019-11-22,it,1rgnBhdG2JDFTbYkYRZAku
8,GANG (feat. Geolier),Samurai Jay,2019-11-22,it,2Yd6hF9rBSibtF4hlcnBEw
9,Non Avere Paura,Tommaso Paradiso,2019-11-22,it,1qMx707PFdFXdwLvcUTNz3
10,Povero Massi,Valucre,2019-11-22,it,3mb4QadhpBZI3AvbmeIq1l
11,Don't Be So Serious,Low Roar,2019-11-22,it,21R2CqRJ47nbe1CYUKMP3c
12,Una canzone che non so,Gazzelle,2019-11-22,it,6pDqB2dlzxB2i9Inu4h3wC
13,Rozzi,Paky,2019-11-22,it,3Y00k9cPoW8BnJesUEFoWn
14,Ti volevo dedicare (feat. J-AX & Boomdabash),Rocco Hunt,2019-11-22,it,00GxbkrW4m1Tac5xySEJ4M
15,Rossetto,Random,2019-11-22,it,4nWtDExgGzlOQwxmp5JjUT
16,Arsenico - Live,Eugenio Campagna,2019-11-22,it,5RLkGqaa9sw8DiKWgegHjQ
17,scuol4,tha Supreme,2019-11-22,it,1V7hvLe3fpZTMoqKLkBDgW
18,Nuova Registrazione 402 - prod. tha Supreme,Mara Sattei,2019-11-22,it,6R8lW71NRY2DMLenshmWPS
19,Falling,Trevor Daniel,2019-11-22,it,4TnjEaWOeW0eKTKIEvJyCa
20,Panamera,Letale,2019-11-22,it,200a8FyWo2sZqvqNOFEad3
21,Quando tu mi baci,chiello_fsk,2019-11-22,it,1SPbN6ppUSIcOTZAO2HoCf
22,Memories,Maroon 5,2019-11-22,it,2b8fOow8UzyDFAE27YhOZM
23,Klimt,Gio Evan,2019-11-22,it,7b29Ep7loW8hoPsBiDce8i
24,Love Songs - Bonus,Kaash Paige,2019-11-22,it,6qL5UWxRSQYml9O99ozoLv
25,Candy,Doja Cat,2019-11-22,it,1VJwtWR6z7SpZRwipI12be
26,Move Your Body,Marshall Jefferson,2019-11-22,it,3YXIVMQLRRq2K7kxC7UYx6
27,Tu sei,Emanuele Bianco,2019-11-22,it,3btRkUUXDhsx7XN4XyoLtV
28,(ogni volta che) ELENA (feat. Blindur),Lelio Morra,2019-11-22,it,5k5WJBxECQNBQa2CTFsDJj
29,Pookie (feat. Capo Plaza) - Remix,Aya Nakamura,2019-11-22,it,6h5nbfvIJHRNH3oGrNWJwn
30,Ride It,Regard,2019-11-22,it,2tnVG71enUj33Ic2nFN6kZ
31,Sole a mezzanotte,Gio Montana,2019-11-22,it,41wB7yyQG8YR284muocSv0
32,Neneng B,Nik Makino,2019-11-22,it,0BaMZMMEG7GWrUYsoGw8Yg
33,oh 9od - feat. Nayt,tha Supreme,2019-11-22,it,5Qy9jtZdxUnFXmgPp3u5VZ
34,Twerk (con Boro Boro),MamboLosco,2019-11-22,it,4jiCUUfjuJoG03gnw3jj1r
35,Turn Me On (feat. Vula),Riton,2019-11-22,it,0qaWEvPkts34WF68r8Dzx9
36,Que Calor (feat. J Balvin & El Alfa),Major Lazer,2019-11-22,it,1G2CAJeP7rCwOZjlSJ0Zw3
37,Lose You To Love Me,Selena Gomez,2019-11-22,it,1HfMVBKM75vxSfsQ5VefZ5
38,5olo,tha Supreme,2019-11-22,it,1IenHo9pFzeysdcfbpAXUO
39,Be Gone Thot!,LIL MAYO,2019-11-22,it,3G47RiG2PrvEVo4panDHi9
40,Nuvole,RAIV,2019-11-22,it,4ATmJoQSZInUmmSzK347QB
41,Il tuo profumo,Fred De Palma,2019-11-22,it,0sqbGUEecNagMilnntIsuZ
42,1990,Achille Lauro,2019-11-22,it,40vSLe0L3uOrK3tRTw9KYJ
43,Girasole,Cicco Sanchez,2019-11-22,it,0PpNhRMNC25MctQXmWCEdZ
44,Impact Theory,Alex Stein,2019-11-22,it,2eqCccUFOABFgze5Xr7EaJ
45,Se Ti Potessi Dire,Vasco Rossi,2019-11-22,it,26suYTN6ykKC5sxgY1qWUo
46,Vorrei Amarti,Aiden,2019-11-22,it,5W5uo28NQCxm0kyoIGw2Zk
47,Rompelo,DJ Pedro Fuentes,2019-11-22,it,6k2evQXcf7n9Lbc7V5XkOX
48,Relive,SirCarbel,2019-11-22,it,1vyzNqVElpoaocueG1FkHW
49,m8nstar,tha Supreme,2019-11-22,it,3vPXCd0uNm66sbDEDG5Vwd
50,Duemila volte,Marco Mengoni,2019-11-22,it,6IYrpbDnFljm6QSj1KGuZD
Position,Track Name,Artist,date,region,id
1,Fingregutt,S. Tureplan,2019-11-25,no,4Fhi4RmTBPiXr2OuoWkB07
2,Toyota Hiace - Radio Edit,Musikkfyren,2019-11-25,no,6tVGzoRSvCYfIpVGgkcxoq
3,ROXANNE,Arizona Zervas,2019-11-25,no,696DnlkuDOXcMAnKlTgXXK
4,Falling,Trevor Daniel,2019-11-25,no,4TnjEaWOeW0eKTKIEvJyCa
5,Yellow Hearts,Ant Saunders,2019-11-25,no,2W4yABdLc4Jnds67Poi5Nl
